"CYYJ","2011-01-05 21:00","CYYJ 052100Z 18006KT 5SM -RA BR FEW004 BKN008 OVC014 04/04 A3014 RMK SF1SC6SC1 VIS NE 12 SLP207"
"CYYJ","2011-01-05 22:00","CYYJ 052200Z 14012G17KT 5SM -RA BR FEW005 SCT008 OVC034 06/06 A3014 RMK SF1SC4SC4 VIS NE 12 SLP206"
"CYYJ","2011-01-05 22:35","CYYJ 052235Z 14011KT 5SM -RA BR FEW005 BKN009 OVC030 06/ RMK SF1SC5SC2 VIS NE 12"
"CYYJ","2011-01-05 23:00","CYYJ 052300Z 14013KT 5SM -RA BR FEW004 BKN008 OVC028 06/06 A3014 RMK SF1SC5SC3 VIS NE 12 SLP209"
"CYYJ","2011-01-06 00:00","CYYJ 060000Z 15011KT 5SM -DZ BR FEW004 BKN008 OVC028 06/06 A3016 RMK SF1SC6SC2 SLP213"
"CYYJ","2011-01-06 00:32","CYYJ 060032Z 14008KT 3SM -RA BR FEW004 BKN008 OVC028 06/ RMK SF1SC6SC2"
"CYYJ","2011-01-06 01:00","CYYJ 060100Z 14007KT 5SM -RA BR FEW004 BKN009 OVC025 06/06 A3018 RMK SF1SC6SC2 SLP221"
"CYYJ","2011-01-06 01:20","CYYJ 060120Z 15009KT 5SM -RA BR FEW004 SCT008 BKN024 OVC058 06/ RMK SF1SC3SC3SC1"
"CYYJ","2011-01-06 01:37","CYYJ 060137Z 14008KT 5SM -RA BR FEW004 BKN009 OVC025 06/ RMK SF1SC5SC3"
"CYYJ","2011-01-06 02:00","CYYJ 060200Z 13008KT 5SM -RA BR BKN009 BKN025 OVC052 06/06 A3019 RMK SC5SC2SC2 SLP223"
"CYYJ","2011-01-06 03:00","CYYJ 060300Z 14013KT 3SM -RA BR BKN008 BKN030 OVC060 07/06 A3019 RMK SC5SC2SC2 SLP225"
"CYYJ","2011-01-06 03:38","CYYJ 060338Z 14008KT 3SM -RA BR SCT008 SCT030 OVC069 07/ RMK SC4SC1AC4"
"CYYJ","2011-01-06 04:00","CYYJ 060400Z 14008KT 3SM -RA BR BKN008 OVC045 07/06 A3019 RMK SC5SC3 SLP226"
"CYYJ","2011-01-06 04:15","CYYJ 060415Z 14010KT 8SM -RA FEW005 SCT008 OVC058 07/ RMK SF1SC3SC4"
"CYYJ","2011-01-06 04:30","CYYJ 060430Z 14009KT 8SM -RA FEW005 BKN007 OVC060 07/ RMK SF1SC5SC2"
"CYYJ","2011-01-06 05:00","CYYJ 060500Z 14006KT 8SM -RA FEW005 BKN007 OVC053 07/06 A3019 RMK SF2SC5SC1 SLP225"
"CYYJ","2011-01-06 06:00","CYYJ 060600Z 16008KT 10SM -RA BKN006 BKN010 OVC050 07/06 A3021 RMK SC6SC1SC1 SLP232"
"CYYJ","2011-01-06 06:36","CYYJ 060636Z 15003KT 6SM -RA BR FEW003 SCT005 OVC007 06/ RMK SF2SF2SC4"
"CYYJ","2011-01-06 07:00","CYYJ 060700Z 28003KT 6SM -RA BR FEW002 SCT004 OVC008 06/06 A3022 RMK SF1SF3SC4 SLP236"
"CYYJ","2011-01-06 08:00","CYYJ 060800Z 14006KT 7SM -RA FEW004 SCT007 OVC045 07/06 A3022 RMK SF2SC2SC5 SLP236"
"CYYJ","2011-01-06 08:34","CYYJ 060834Z 16008KT 8SM -RA FEW004 BKN007 OVC048 07/ RMK CF2SC2SC3"
"CYYJ","2011-01-06 09:00","CYYJ 060900Z 14008KT 7SM -RA FEW004 SCT007 OVC049 07/07 A3022 RMK SF2SC1SC5 SLP234"
"CYYJ","2011-01-06 09:12","CYYJ 060912Z 14009KT 7SM -RA BKN004 BKN007 OVC041 07/ RMK SF5SC1SC2"
"CYYJ","2011-01-06 09:30","CYYJ 060930Z 14009KT 7SM -RA SCT004 SCT027 OVC054 07/ RMK SF3SC1SC4"
"CYYJ","2011-01-06 10:00","CYYJ 061000Z 15005KT 7SM -RA BKN004 BKN026 OVC043 07/07 A3022 RMK SF6SC1SC1 SLP236"
"CYYJ","2011-01-06 10:42","CYYJ 061042Z 16005KT 8SM -RA OVC005 07/ RMK SF8"
"CYYJ","2011-01-06 11:00","CYYJ 061100Z 29003KT 4SM -RA BR FEW002 OVC005 06/06 A3024 RERA RMK SF1SF7 SLP241"
"CYYJ","2011-01-06 11:37","CYYJ 061137Z 27004KT 3SM RA BR FEW001 OVC004 05/ RMK SF2SF6"
"CYYJ","2011-01-06 12:00","CYYJ 061200Z 29007KT 2 1/2SM -RA BR FEW001 BKN003 OVC008 05/05 A3024 RERA RMK SF2SF5SC2 /R10/ SLP240"
"CYYJ","2011-01-06 12:18","CYYJ 061218Z 23003KT 4SM -RA BR FEW003 BKN008 OVC017 05/ RMK SF2SC5SC1"
"CYYJ","2011-01-06 13:00","CYYJ 061300Z 27005KT 4SM -RA BR FEW003 SCT006 OVC010 05/05 A3023 RMK SF2SF2SC4 SLP237"
"CYYJ","2011-01-06 14:00","CYYJ 061400Z 26006KT 8SM -RA FEW002 FEW007 OVC012 05/05 A3022 RMK SF1CF1SC8 SLP236"
"CYYJ","2011-01-06 15:00","CYYJ 061500Z 26003KT 5SM -RA BR FEW006 OVC012 05/05 A3021 RMK SF1SC7 SLP232"
"CYYJ","2011-01-06 16:00","CYYJ 061600Z 27005KT 4SM -RA BR FEW004 FEW007 OVC011 05/04 A3021 RERA RMK SF2SF1SC6 SLP231"
"CYYJ","2011-01-06 16:33","CYYJ 061633Z 27005KT 4SM -RA BR FEW002 SCT005 BKN009 OVC016 04/ RMK SF1SF3SC4SC1"
"CYYJ","2011-01-06 17:00","CYYJ 061700Z 26005KT 4SM -RA BR FEW003 SCT005 OVC009 05/05 A3022 RMK SF1SF3SC4 SLP235"
"CYYJ","2011-01-06 18:00","CYYJ 061800Z 25004KT 3SM -RA BR FEW003 FEW005 BKN009 OVC015 05/05 A3023 RMK SF1SF2SC5SC1 SLP237"
"CYYJ","2011-01-06 18:25","CYYJ 061825Z 27002KT 5SM -RA BR FEW004 BKN011 BKN017 OVC042 05/ RMK SF1SF5SC2SC1"
"CYYJ","2011-01-06 19:00","CYYJ 061900Z 26002KT 5SM -RA BR FEW007 BKN011 BKN016 OVC034 05/05 A3023 RMK SF1SC4SC2SC1 SLP238"
"CYYJ","2011-01-06 19:50","CYYJ 061950Z 28004KT 3SM -RA BR FEW003 FEW008 BKN012 OVC017 06/ RMK SF1SF1SC5SC2"
"CYYJ","2011-01-06 20:00","CYYJ 062000Z 27005KT 2SM -RA BR FEW003 FEW007 BKN011 OVC015 06/05 A3021 RMK SF1SF1SC6SC2 SLP232"
